"arm","error","term","method","batch","replicate","data_seed","resample_seed","n","p_features","rank","B","p","reject_005"
"gaussian_partial_null","gaussian","trait","rotation",5,63,3300063,3350063,20,24,2,399,0.4,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,64,3300064,3350064,20,24,2,399,0.49,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,65,3300065,3350065,20,24,2,399,0.7525,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,66,3300066,3350066,20,24,2,399,0.355,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,67,3300067,3350067,20,24,2,399,0.39,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,68,3300068,3350068,20,24,2,399,0.07,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,69,3300069,3350069,20,24,2,399,0.955,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,70,3300070,3350070,20,24,2,399,0.535,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,71,3300071,3350071,20,24,2,399,0.1675,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,72,3300072,3350072,20,24,2,399,0.4275,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,73,3300073,3350073,20,24,2,399,0.315,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,74,3300074,3350074,20,24,2,399,0.92,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,75,3300075,3350075,20,24,2,399,0.895,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,76,3300076,3350076,20,24,2,399,0.085,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,77,3300077,3350077,20,24,2,399,0.9625,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,78,3300078,3350078,20,24,2,399,0.745,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,79,3300079,3350079,20,24,2,399,0.1375,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,80,3300080,3350080,20,24,2,399,0.4575,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,81,3300081,3350081,20,24,2,399,0.9225,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,82,3300082,3350082,20,24,2,399,0.435,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,83,3300083,3350083,20,24,2,399,0.3675,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,84,3300084,3350084,20,24,2,399,0.45,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,85,3300085,3350085,20,24,2,399,0.6975,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,86,3300086,3350086,20,24,2,399,0.855,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,87,3300087,3350087,20,24,2,399,0.7175,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,88,3300088,3350088,20,24,2,399,0.805,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,89,3300089,3350089,20,24,2,399,0.005,TRUE
"gaussian_partial_null","gaussian","trait","rotation",5,90,3300090,3350090,20,24,2,399,0.96,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,91,3300091,3350091,20,24,2,399,0.205,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,92,3300092,3350092,20,24,2,399,0.1425,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,93,3300093,3350093,20,24,2,399,0.74,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,94,3300094,3350094,20,24,2,399,1,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,95,3300095,3350095,20,24,2,399,0.345,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,96,3300096,3350096,20,24,2,399,0.14,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,97,3300097,3350097,20,24,2,399,0.7025,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,98,3300098,3350098,20,24,2,399,0.555,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,99,3300099,3350099,20,24,2,399,0.96,FALSE
"gaussian_partial_null","gaussian","trait","rotation",5,100,3300100,3350100,20,24,2,399,0.72,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,1,3500001,3550001,20,24,2,399,0.1275,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,2,3500002,3550002,20,24,2,399,0.445,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,3,3500003,3550003,20,24,2,399,0.9875,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,4,3500004,3550004,20,24,2,399,0.3325,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,5,3500005,3550005,20,24,2,399,0.83,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,6,3500006,3550006,20,24,2,399,0.7025,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,7,3500007,3550007,20,24,2,399,0.8125,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,8,3500008,3550008,20,24,2,399,0.54,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,9,3500009,3550009,20,24,2,399,0.8025,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,10,3500010,3550010,20,24,2,399,0.7525,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,11,3500011,3550011,20,24,2,399,0.275,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,12,3500012,3550012,20,24,2,399,0.9,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,13,3500013,3550013,20,24,2,399,0.485,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,14,3500014,3550014,20,24,2,399,0.84,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,15,3500015,3550015,20,24,2,399,0.4425,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,16,3500016,3550016,20,24,2,399,0.7,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,17,3500017,3550017,20,24,2,399,0.6625,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,18,3500018,3550018,20,24,2,399,0.365,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,19,3500019,3550019,20,24,2,399,0.1,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,20,3500020,3550020,20,24,2,399,0.2375,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,21,3500021,3550021,20,24,2,399,0.915,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,22,3500022,3550022,20,24,2,399,0.7525,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,23,3500023,3550023,20,24,2,399,0.9725,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,24,3500024,3550024,20,24,2,399,0.89,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,25,3500025,3550025,20,24,2,399,0.57,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,26,3500026,3550026,20,24,2,399,0.5325,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,27,3500027,3550027,20,24,2,399,0.2975,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,28,3500028,3550028,20,24,2,399,0.26,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,29,3500029,3550029,20,24,2,399,0.745,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,30,3500030,3550030,20,24,2,399,0.52,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,31,3500031,3550031,20,24,2,399,0.1575,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,32,3500032,3550032,20,24,2,399,0.0725,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,33,3500033,3550033,20,24,2,399,0.48,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,34,3500034,3550034,20,24,2,399,0.0075,TRUE
"gaussian_partial_null","gaussian","group:trait","rotation",1,35,3500035,3550035,20,24,2,399,0.91,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,36,3500036,3550036,20,24,2,399,0.2125,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,37,3500037,3550037,20,24,2,399,0.1725,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,38,3500038,3550038,20,24,2,399,0.7875,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,39,3500039,3550039,20,24,2,399,0.3775,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,40,3500040,3550040,20,24,2,399,0.165,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,41,3500041,3550041,20,24,2,399,0.2475,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,42,3500042,3550042,20,24,2,399,0.955,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,43,3500043,3550043,20,24,2,399,0.895,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,44,3500044,3550044,20,24,2,399,0.6775,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,45,3500045,3550045,20,24,2,399,0.4075,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,46,3500046,3550046,20,24,2,399,0.5175,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,47,3500047,3550047,20,24,2,399,0.0475,TRUE
"gaussian_partial_null","gaussian","group:trait","rotation",1,48,3500048,3550048,20,24,2,399,0.48,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,49,3500049,3550049,20,24,2,399,0.2625,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,50,3500050,3550050,20,24,2,399,0.7125,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,51,3500051,3550051,20,24,2,399,0.485,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,52,3500052,3550052,20,24,2,399,0.1425,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,53,3500053,3550053,20,24,2,399,0.1725,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,54,3500054,3550054,20,24,2,399,0.095,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,55,3500055,3550055,20,24,2,399,0.9275,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,56,3500056,3550056,20,24,2,399,0.05,TRUE
"gaussian_partial_null","gaussian","group:trait","rotation",1,57,3500057,3550057,20,24,2,399,0.65,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,58,3500058,3550058,20,24,2,399,0.48,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,59,3500059,3550059,20,24,2,399,0.8325,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,60,3500060,3550060,20,24,2,399,0.1475,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,61,3500061,3550061,20,24,2,399,0.1675,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,62,3500062,3550062,20,24,2,399,0.18,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,63,3500063,3550063,20,24,2,399,0.47,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,64,3500064,3550064,20,24,2,399,0.6,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,65,3500065,3550065,20,24,2,399,0.275,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,66,3500066,3550066,20,24,2,399,0.5475,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,67,3500067,3550067,20,24,2,399,0.83,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,68,3500068,3550068,20,24,2,399,0.58,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,69,3500069,3550069,20,24,2,399,0.31,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,70,3500070,3550070,20,24,2,399,0.5425,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,71,3500071,3550071,20,24,2,399,0.9225,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,72,3500072,3550072,20,24,2,399,0.075,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,73,3500073,3550073,20,24,2,399,0.455,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,74,3500074,3550074,20,24,2,399,0.4075,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,75,3500075,3550075,20,24,2,399,0.4875,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,76,3500076,3550076,20,24,2,399,0.51,FALSE
"gaussian_partial_null","gaussian","group:trait","rotation",1,77,3500077,3550077,20,24,2,399,0.0075,TRUE
